timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], temperature.gpu, fan.speed [%]
2026/05/30 03:45:23.213, 93 %, 87 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:45:24.215, 96 %, 89 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:45:25.218, 96 %, 62 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:45:26.220, 95 %, 78 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:45:27.223, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:45:28.225, 95 %, 68 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:45:29.228, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:45:30.230, 95 %, 88 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:45:31.233, 96 %, 89 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:45:32.235, 95 %, 82 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:45:33.238, 95 %, 82 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:45:34.240, 95 %, 51 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:45:35.243, 94 %, 48 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:45:36.245, 93 %, 48 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:45:37.247, 93 %, 48 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:45:38.250, 100 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:45:39.252, 99 %, 50 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:45:40.254, 100 %, 41 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:45:41.256, 95 %, 89 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:45:42.259, 94 %, 52 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:45:43.261, 100 %, 52 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:45:44.264, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:45:45.266, 94 %, 49 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:45:46.269, 96 %, 59 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:45:47.271, 94 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:45:48.273, 94 %, 54 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:45:49.276, 94 %, 74 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:45:50.278, 96 %, 68 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:45:51.281, 94 %, 49 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:45:52.283, 96 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:45:53.284, 94 %, 49 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:45:54.285, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:45:55.288, 100 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:45:56.291, 95 %, 58 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:45:57.293, 96 %, 89 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:45:58.296, 94 %, 47 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:45:59.298, 94 %, 49 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:00.300, 100 %, 50 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:01.302, 95 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:46:02.304, 100 %, 49 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:03.306, 94 %, 50 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:46:04.308, 96 %, 89 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:46:05.309, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:06.311, 96 %, 90 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:46:07.313, 93 %, 87 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:46:08.315, 95 %, 84 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:46:09.317, 100 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:10.319, 96 %, 77 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:46:11.321, 100 %, 49 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:12.324, 94 %, 48 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:46:13.326, 100 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:14.329, 96 %, 50 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:15.331, 94 %, 51 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:16.333, 95 %, 50 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:17.336, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:18.339, 95 %, 50 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:19.341, 95 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:20.344, 94 %, 49 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:21.345, 95 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:22.347, 94 %, 48 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:23.350, 96 %, 72 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:24.353, 95 %, 52 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:25.355, 95 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:26.358, 95 %, 72 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:46:27.360, 95 %, 70 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:28.362, 96 %, 50 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:29.364, 94 %, 63 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:46:30.366, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:31.369, 100 %, 49 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:32.371, 100 %, 50 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:33.374, 94 %, 48 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:34.376, 95 %, 89 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:46:35.378, 100 %, 53 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:36.380, 88 %, 82 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:46:37.383, 95 %, 89 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:46:38.385, 95 %, 51 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:39.387, 93 %, 56 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:40.390, 94 %, 49 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:41.393, 94 %, 51 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:42.395, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:46:43.397, 95 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:44.399, 96 %, 75 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:46:45.401, 94 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:46.404, 94 %, 48 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:47.406, 95 %, 78 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:48.407, 94 %, 49 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:49.410, 95 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:50.412, 95 %, 64 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:51.414, 99 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:46:52.415, 95 %, 56 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:53.417, 93 %, 87 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:54.420, 96 %, 52 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:46:55.422, 100 %, 53 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:56.424, 92 %, 46 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:57.426, 100 %, 50 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:46:58.429, 100 %, 53 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:46:59.433, 100 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:47:00.435, 98 %, 53 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:47:01.437, 100 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:47:02.439, 96 %, 71 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:47:03.441, 95 %, 86 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:47:04.444, 96 %, 64 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:47:05.446, 94 %, 51 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:47:06.448, 94 %, 50 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:47:07.450, 95 %, 55 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:47:08.453, 100 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:47:09.456, 100 %, 52 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:47:10.458, 96 %, 90 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:47:11.461, 95 %, 91 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:47:12.463, 100 %, 95 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:47:13.466, 100 %, 97 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:47:14.469, 100 %, 97 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 03:47:15.471, 100 %, 98 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 03:47:16.473, 100 %, 98 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 03:47:17.475, 100 %, 100 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 03:47:18.477, 100 %, 100 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:47:19.478, 100 %, 36 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:47:20.479, 100 %, 52 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:47:21.482, 100 %, 64 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:47:22.484, 100 %, 90 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:47:23.487, 100 %, 89 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:47:24.490, 100 %, 100 %, 21817 MiB, 2265 MiB, 75, 100 %
2026/05/30 03:47:25.493, 0 %, 0 %, 21817 MiB, 2265 MiB, 68, 100 %
2026/05/30 03:47:26.496, 100 %, 49 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:47:27.497, 100 %, 46 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:47:28.498, 100 %, 46 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:47:29.499, 98 %, 90 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:47:30.501, 98 %, 91 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:47:31.503, 97 %, 91 %, 21817 MiB, 2265 MiB, 76, 100 %
2026/05/30 03:47:32.505, 96 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:47:33.507, 100 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:47:34.509, 95 %, 88 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:47:35.512, 95 %, 89 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:47:36.514, 95 %, 90 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:47:37.517, 97 %, 55 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:47:38.519, 96 %, 64 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:47:39.522, 96 %, 91 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:47:40.525, 93 %, 87 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:47:41.528, 100 %, 53 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:47:42.530, 94 %, 50 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:47:43.532, 100 %, 50 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:47:44.534, 100 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:47:45.536, 97 %, 91 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:47:46.542, 97 %, 63 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:47:47.544, 96 %, 81 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:47:48.546, 100 %, 50 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:47:49.548, 100 %, 45 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:47:50.550, 95 %, 49 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:47:51.551, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:47:52.554, 99 %, 54 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:47:53.557, 96 %, 91 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:47:54.559, 97 %, 92 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:47:55.560, 100 %, 51 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:47:56.562, 96 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:47:57.565, 100 %, 53 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:47:58.567, 98 %, 73 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:47:59.569, 98 %, 79 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:48:00.572, 96 %, 86 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:01.574, 96 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:02.575, 100 %, 54 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:03.578, 96 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:04.580, 100 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:05.583, 93 %, 87 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:48:06.585, 100 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:48:07.587, 97 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:08.589, 97 %, 51 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:48:09.591, 96 %, 90 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:48:10.593, 94 %, 89 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:48:11.595, 96 %, 73 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:12.596, 100 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:13.598, 100 %, 51 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:48:14.599, 94 %, 89 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:48:15.600, 95 %, 54 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:48:16.601, 95 %, 78 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:17.603, 100 %, 53 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:48:18.604, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:19.606, 96 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:20.607, 96 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:21.608, 96 %, 51 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:48:22.610, 97 %, 92 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:48:23.614, 96 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:24.616, 96 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:25.617, 100 %, 50 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:26.618, 100 %, 45 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:27.621, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:28.623, 96 %, 83 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:29.625, 98 %, 83 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:48:30.628, 95 %, 75 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:48:31.630, 97 %, 92 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:48:32.632, 97 %, 83 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:48:33.635, 100 %, 55 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:34.637, 98 %, 93 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:48:35.640, 93 %, 89 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:48:36.641, 95 %, 50 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:48:37.644, 95 %, 88 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:38.646, 97 %, 87 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:39.649, 97 %, 71 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:48:40.651, 95 %, 52 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:48:41.653, 97 %, 92 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:42.654, 97 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:43.655, 97 %, 92 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:48:44.657, 97 %, 67 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:48:45.659, 95 %, 88 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:46.661, 96 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:47.663, 93 %, 88 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:48.665, 97 %, 83 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:48:49.668, 100 %, 49 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:48:50.670, 95 %, 52 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:48:51.672, 96 %, 52 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:48:52.674, 96 %, 53 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:48:53.677, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:54.679, 97 %, 51 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:48:55.682, 96 %, 91 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:48:56.685, 100 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:57.687, 96 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:48:58.689, 98 %, 93 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:48:59.692, 100 %, 53 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:49:00.695, 93 %, 86 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:49:01.696, 96 %, 70 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:02.698, 97 %, 92 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:49:03.701, 99 %, 54 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:04.702, 97 %, 92 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:49:05.705, 98 %, 50 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:06.706, 97 %, 92 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:49:07.708, 97 %, 77 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:49:08.710, 100 %, 49 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:09.713, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:49:10.714, 100 %, 52 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:11.715, 97 %, 56 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:49:12.717, 100 %, 51 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:13.720, 100 %, 52 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:14.722, 97 %, 48 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:15.724, 95 %, 50 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:49:16.726, 100 %, 54 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:49:17.727, 97 %, 84 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:49:18.728, 97 %, 76 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:19.731, 98 %, 60 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:49:20.732, 95 %, 68 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:21.734, 97 %, 78 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:22.736, 96 %, 52 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:49:23.737, 98 %, 93 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:24.738, 100 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:49:25.739, 95 %, 51 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:26.740, 97 %, 92 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:49:27.741, 97 %, 52 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:49:28.744, 97 %, 92 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:49:29.745, 96 %, 84 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:49:30.746, 96 %, 78 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:49:31.749, 100 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:49:32.751, 98 %, 55 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:49:33.752, 97 %, 64 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:34.755, 96 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:49:35.756, 97 %, 92 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:36.758, 96 %, 50 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:37.761, 97 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:49:38.764, 96 %, 62 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:49:39.766, 97 %, 93 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:40.768, 96 %, 64 %, 21817 MiB, 2265 MiB, 77, 100 %
2026/05/30 03:49:41.769, 100 %, 53 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:42.771, 98 %, 89 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:43.774, 97 %, 83 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:49:44.776, 97 %, 80 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:45.779, 96 %, 84 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:49:46.781, 97 %, 81 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:49:47.783, 96 %, 49 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:48.786, 100 %, 53 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:49.788, 96 %, 91 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:49:50.790, 94 %, 50 %, 21817 MiB, 2265 MiB, 80, 100 %
2026/05/30 03:49:51.792, 97 %, 80 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:49:52.793, 96 %, 52 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:49:53.795, 97 %, 77 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:54.798, 99 %, 51 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:49:55.800, 100 %, 49 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:49:56.802, 97 %, 53 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:49:57.805, 100 %, 51 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:49:58.808, 100 %, 53 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:49:59.811, 98 %, 93 %, 21817 MiB, 2265 MiB, 78, 100 %
2026/05/30 03:50:00.814, 95 %, 55 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:50:01.816, 100 %, 53 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:50:02.818, 96 %, 85 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:50:03.820, 97 %, 93 %, 21817 MiB, 2265 MiB, 81, 100 %
2026/05/30 03:50:04.823, 97 %, 92 %, 21817 MiB, 2265 MiB, 79, 100 %
2026/05/30 03:50:05.824, 100 %, 49 %, 21817 MiB, 2265 MiB, 82, 100 %
2026/05/30 03:50:06.826, 97 %, 93 %, 21817 MiB, 2265 MiB, 81, 100 %
